ALEKSANDER WŁODARCZYK;;MALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP BONUS BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ALICJA TRZEPIZUR;CZĘSTOCHOWA;FEMALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
MARCIN KURDEK;KKT;MALE;EASY;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP BONUS ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
SEBASTIAN POLAK;MAGNEZJĄ PO OCZACH;MALE;EASY;0;TOP TOP TOP TOP BONUS TOP TOP ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
SANDRA PĘCZEK;KW KRAKÓW;FEMALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;;5;;6;;7;;
ADELA MADEJSKA;CZĘSTOCHOWA, SCOUT SPORT;FEMALE;JUNIOR;0;;1;TOP BONUS BONUS ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
MARCIN PIĄTEK;HOSE MARIANO;MALE;HARD;0;;1;TOP TOP TOP TOP TOP BONUS TOP TOP ZERO ZERO TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
SEBASTIAN DUDEK;CW TRANSFORMATOR;MALE;VETERAN;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS ZERO ZERO BONUS ZERO ZERO ZERO ;5;;6;;7;;
KAROLINA WIATROWSKA;;FEMALE;EASY;0;BONUS TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;;5;;6;;7;;
RADOSŁAW MIZIELSKI;KW OPOLE;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
PAWEŁ STUDENT;COCKROACH TEAM;MALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
ALEKSANDER OLSZOK;SALEWA BLOCK;MALE;PRO;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ;4;;5;;6;;7;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ;
DOROTA WACŁAWCZYK;;FEMALE;EASY;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
DANIEL WOJDAK;CSC ADVENTURE ACADEMY;MALE;EASY;0;TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP ZERO TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ZOFIA WRÓBEL;PRIMAROCA;FEMALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ADAM GODZIC;;MALE;EASY;0;TOP TOP TOP TOP BONUS TOP TOP BONUS TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;;
PAWEŁ WYCIŚLIK;KW CZĘSTOCHOWA;MALE;PRO;0;;1;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ;2;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ;3;;4;;5;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ;6;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ;7;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ;
GRZEGORZ SŁAWIŃSKI;;MALE;HARD;0;;1;;2;;3;;4;;5;;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP TOP ZERO ZERO ZERO ZERO ;7;;
MAREK MACIĄŻEK;CW TRANSFORMATOR;MALE;VETERAN;0;BONUS TOP TOP TOP BONUS ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;TOP TOP TOP TOP TOP ZERO BONUS BONUS ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP BONUS BONUS BONUS TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
WIOLA IMIOLCZYK;;FEMALE;HARD;0;;1;;2;TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;;4;;5;;6;;7;;
MATYLDA BOGUCKA;CLIMB TEAM GOGOLIN;FEMALE;EASY;0;;1;;2;;3;BONUS TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MARTYNA BĄK;GTW PRO TEAM;FEMALE;EASY;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
WOJTEK NATANEK;SW KW KATOWICE;MALE;HARD;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP BONUS TOP TOP ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
VADYM LESIV;;MALE;EASY;0;TOP TOP TOP BONUS TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP BONUS TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
KRZYSZTOF SAS-NOWOSIELSKI;AZS AWF KATOWICE, EVOLV;MALE;VETERAN;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP ZERO BONUS TOP ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP BONUS ;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS BONUS BONUS ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS BONUS BONUS BONUS BONUS ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS BONUS BONUS BONUS ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP ZERO BONUS BONUS TOP ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ;
DORIAN STARCZEWSKI;KW CZĘSTOCHOWA;MALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS TOP ZERO BONUS ZERO ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;TOP TOP ZERO TOP TOP TOP BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MARTA KOZIEŁ;;FEMALE;JUNIOR;0;;1;TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
ARTUR GMYREK;CHORZÓW;MALE;EASY;0;;1;TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
LEONIA ZAJĄC;PRIMAROCA;FEMALE;HARD;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
TYMOTEUSZ KOSMAN;PRIMAROCA;MALE;JUNIOR;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS ZERO BONUS BONUS ZERO ZERO ;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;5;;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO TOP ZERO ZERO BONUS ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;
BARTOSZ ORAWIEC;SKARPA BYTOM;MALE;JUNIOR;0;;1;;2;TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;;4;;5;;6;;7;;
EWA CZARNOŻYŃSKA;;FEMALE;EASY;0;;1;;2;TOP TOP TOP TOP ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP BONUS BONUS BONUS TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;;
MONIKA SZUMAŃSKA;;FEMALE;HARD;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP BONUS BONUS TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
DAMIAN PASZKOWSKI;RED BARON;MALE;EASY;0;;1;;2;;3;;4;;5;TOP TOP TOP TOP TOP BONUS TOP TOP TOP ZERO ZERO ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;6;;7;;
MATEUSZ BODZIŃSKI;KW CZĘSTOCHOWA;MALE;PRO;0;;1;;2;;3;;4;;5;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ;6;;7;;
KUBA CZECHOWSKI;;MALE;PRO;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP BONUS TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MAREK ZEMANEK;PRIMAROCA;MALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;TOP TOP TOP TOP TOP BONUS TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;;
MAGDALENA BROŻYNA;;FEMALE;EASY;0;;1;;2;;3;;4;TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP BONUS ZERO BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP ZERO ZERO BONUS TOP ZERO ZERO ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;7;;
SEBASTIAN MARCHEWKA;KW CZĘSTOCHOWA;MALE;VETERAN;0;TOP TOP TOP TOP BONUS TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS TOP TOP TOP TOP BONUS ZERO ZERO BONUS ZERO BONUS ;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS BONUS ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO BONUS ZERO BONUS ZERO ZERO BONUS ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP TOP BONUS TOP TOP BONUS BONUS BONUS BONUS ZERO BONUS ZERO BONUS ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;
KUBA FEDKOWICZ;KW CZĘSTOCHOWA;MALE;JUNIOR;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP BONUS BONUS ZERO ZERO BONUS ZERO ZERO BONUS ZERO ;2;;3;;4;;5;;6;;7;;
WIESŁAW HERMAN;STREFA WOLNOŚCI CIESZYN;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;;5;;6;;7;;
PIOTR WAWRZEN;;MALE;EASY;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
MICHAŁ GRZYB;SALEWA BLOCK;MALE;VETERAN;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ;
DARIA BRYLOVA;KS KORONA KRAKÓW, SINGING ROCK;FEMALE;HARD;0;;1;;2;;3;;4;;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS TOP ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;
MACIEK BARTOSZEK;SAKWA;MALE;PRO;0;;1;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS BONUS ZERO BONUS BONUS BONUS ;2;;3;;4;;5;;6;;7;;
PAWEŁ ĆWIĄKAŁA;;MALE;JUNIOR;0;;1;;2;TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;;4;;5;;6;;7;;
KASIA BERBEKA;KS KORONA KRAKÓW;FEMALE;HARD;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ZUZANNA MIENTUS;SKARPA BYTOM;FEMALE;JUNIOR;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS BONUS TOP ZERO ZERO ZERO BONUS ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
DAWID TOMCZYK;KW BIELSKO-BIAŁA;MALE;HARD;0;;1;;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ;3;;4;;5;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ;6;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP ZERO ZERO ZERO ;7;;
TOMASZ WOJCIECHOWSKI;CW TRANSFORMATOR;MALE;PRO;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP BONUS TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP TOP TOP BONUS BONUS TOP BONUS ZERO ;6;;7;;
TOMASZ KŁOSEK;CW TRANSFORMATOR;MALE;PRO;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS BONUS TOP TOP ;2;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP BONUS TOP BONUS TOP TOP BONUS ZERO ZERO ZERO ;4;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP BONUS BONUS BONUS TOP ZERO ;5;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ;6;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ;7;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ;
ŁUKASZ MRÓZ;;MALE;EASY;0;;1;;2;TOP BONUS TOP TOP TOP TOP BONUS BONUS ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;;4;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;;6;;7;;
KAMIL BEDNARZ;;MALE;HARD;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
ŁUKASZ MÜLLER;FAIR-CLIMB, KW LUBLIN;MALE;VETERAN;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS BONUS BONUS ZERO ZERO ZERO ;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP BONUS TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP ZERO BONUS ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ;
IGOR FERDEK;CSC ADVENTURE ACADEMY;MALE;EASY;0;;1;;2;TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
KUBA KOJ;;MALE;EASY;0;;1;;2;;3;;4;TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;;6;;7;;
JUSTYNA FRANKIEWICZ;KW SAKWA;FEMALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
ANNA WESNEROWICZ;;FEMALE;EASY;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
